assists,back_passes,blocked_passes,blocked_shots,clearances,crosses,diagonal_passes,dribbles,fouls,foulsconceded,goals,id,interceptions,key_passes,lateral_passes,long_passes,minutesPlayed,name,offsides,passes,position,possession_time,red_cards,saves,season,short_passes,shots,shots_on_target,succ_long_passes,succ_passes,succ_short_passes,tackles,through_passes,touches,yellow_cards
1,4,0,0,0,1,2,0,1,0,1,8001,0,0,2,0,71,吉安努,1,9,前锋,30,0,0,2016,9,1,1,0,7,7,1,1,6,0
0,18,1,0,0,1,25,0,1,2,3,7928,1,1,4,2,90,扎哈维,0,49,前锋,179,0,0,2016,47,10,5,1,39,38,1,2,55,0
0,7,0,1,0,3,6,1,0,1,0,5171,1,0,2,1,26,路尧,0,17,后卫,96,0,0,2016,16,0,0,0,13,13,4,2,12,0
0,10,0,1,2,0,6,5,0,5,0,2574,0,0,3,3,90,斯蒂夫,0,21,中场,95,0,0,2016,18,2,0,1,13,12,0,2,23,0
0,6,2,0,0,0,9,0,1,3,0,2573,4,0,5,1,56,李浩,0,25,中场,61,0,0,2016,24,0,0,1,22,21,3,5,19,0
0,11,1,0,0,3,16,0,4,0,0,1322,1,2,10,1,90,金泰延,0,44,中场,181,0,0,2016,43,4,3,0,30,30,1,7,35,0
0,12,2,0,0,1,9,3,1,4,0,4890,0,0,5,2,90,金承大,1,28,前锋,66,0,0,2016,26,0,0,0,17,17,1,2,25,0
0,7,1,0,0,0,6,3,2,1,1,1331,0,2,1,0,38,詹姆斯,0,14,前锋,38,0,0,2016,14,1,1,0,9,9,0,0,10,0
0,11,0,0,0,2,9,3,0,1,0,2583,0,2,9,2,90,河太均,2,32,前锋,98,0,0,2016,30,0,0,1,23,22,0,3,30,0
1,12,0,0,1,0,13,3,1,2,2,5884,0,3,13,0,90,乌贾 ,1,41,前锋,106,0,0,2016,41,5,2,0,29,29,1,3,33,0
0,0,0,2,4,0,11,0,1,0,0,2582,3,0,7,3,68,朴世豪,0,23,后卫,69,0,0,2016,20,0,0,2,18,16,0,5,16,0
0,3,0,0,0,0,5,0,0,1,0,1257,0,1,1,0,29,陈柏良,0,10,中场,32,0,0,2016,10,1,0,0,8,8,0,1,9,0
0,10,1,0,0,0,4,0,0,1,0,6371,0,1,1,1,19,曾超,0,16,中场,45,0,0,2016,15,0,0,1,14,13,0,1,17,0
0,2,0,0,0,0,0,0,0,0,0,2365,0,0,1,0,4,叶楚贵,0,3,中场,5,0,0,2016,3,0,0,0,3,3,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,6371,0,0,0,0,8,曾超,1,0,中场,1,0,0,2016,0,0,0,0,0,0,0,0,3,0
0,3,0,0,0,0,3,4,2,0,0,1194,1,0,3,1,23,常飞亚,0,10,中场,56,0,0,2016,9,0,0,1,8,7,2,1,11,0
0,1,0,0,0,1,3,0,0,0,0,2859,0,0,1,1,16,龙威,0,5,中场,14,0,0,2016,4,0,0,0,4,4,0,0,3,0
1,7,1,0,2,2,10,2,1,0,0,10573,0,2,13,1,52,达里奥 维多西奇,0,32,中场,104,0,0,2016,31,2,1,0,26,26,1,2,31,0
0,0,0,0,0,0,0,0,0,1,0,1320,0,0,0,0,2,王亮,0,0,中场,0,0,0,2016,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,5,2,1,0,0,1327,0,1,3,1,28,胡延强,0,15,中场,51,0,0,2016,14,0,0,1,13,12,0,2,13,0
0,6,0,0,0,0,2,2,0,1,0,1194,0,0,1,0,10,常飞亚,0,10,中场,46,0,0,2016,10,1,0,0,9,9,0,1,11,0
0,8,0,0,0,0,9,0,0,0,0,1196,0,0,9,1,26,卢琳,0,26,中场,72,0,0,2016,25,0,0,1,22,21,2,0,20,0
0,4,2,0,0,0,6,0,0,1,0,1494,0,0,7,3,55,黄希扬,0,22,中场,76,0,0,2016,19,1,1,2,19,17,1,5,21,0
0,0,0,0,0,0,1,0,1,1,0,4452,0,0,2,0,14,谈杨,0,3,前锋,4,0,0,2016,3,0,0,0,2,2,0,0,4,0
0,7,0,0,0,0,14,0,1,4,0,1502,1,0,0,1,39,钟晋宝,0,23,中场,74,0,0,2016,22,0,0,1,18,17,4,2,19,0
0,6,0,0,0,7,7,0,0,0,0,2578,0,0,6,2,34,金波,0,19,前锋,86,0,0,2016,17,1,0,1,13,12,1,0,20,0
0,0,0,0,0,0,6,0,0,0,0,1172,0,0,0,3,45,程月磊,0,11,门将,95,0,2,2016,8,0,0,1,7,6,0,5,5,0
0,0,0,0,0,0,3,0,0,0,0,1069,0,0,1,5,90,杨智,0,8,门将,79,0,1,2016,3,0,0,1,4,3,0,4,7,0
0,1,1,1,1,0,16,0,1,0,0,7991,4,0,2,4,90,克里梅茨,0,23,后卫,87,0,0,2016,19,0,0,2,17,15,0,4,10,0
0,8,0,0,1,0,34,0,3,0,0,1072,1,1,9,7,90,于洋,0,58,后卫,174,0,0,2016,51,0,0,5,52,47,1,7,44,1
0,6,2,0,1,2,15,1,3,0,0,1490,2,0,5,2,90,李磊,0,37,后卫,130,0,0,2016,35,0,0,0,28,28,2,11,27,1
0,8,1,0,1,0,39,0,1,1,0,1177,1,0,8,9,90,张耀坤,0,67,后卫,239,0,0,2016,58,0,0,4,56,52,0,12,56,0
1,13,4,0,0,3,15,4,1,3,0,1189,1,1,11,3,90,姜至鹏,0,43,后卫,214,0,0,2016,40,2,0,1,33,32,0,4,43,0
0,20,0,0,0,2,14,1,2,1,0,1193,2,0,9,4,90,唐淼,0,45,后卫,174,0,0,2016,41,0,0,3,36,33,2,2,37,0
0,3,2,0,3,0,12,0,4,4,0,1080,3,0,3,3,90,雷腾龙,0,26,后卫,101,0,0,2016,23,0,0,2,18,16,2,8,12,1
0,10,1,1,1,1,9,2,3,1,0,1081,2,0,3,1,90,赵和靖,0,25,后卫,81,0,0,2016,24,0,0,0,17,17,4,3,18,0
0,9,3,1,1,1,19,2,1,1,0,7993,7,0,6,1,90,拉尔夫 ,0,38,中场,124,0,0,2016,37,0,0,1,33,32,3,4,24,0
0,7,1,0,2,0,23,0,3,1,0,7999,5,0,15,3,90,斯文森,0,52,中场,144,0,0,2016,49,1,1,3,47,44,0,7,32,0
0,15,0,0,0,2,10,2,2,3,0,1192,1,0,3,2,55,王晓龙,0,30,中场,127,0,0,2016,28,0,0,1,22,21,1,2,30,1
0,12,0,1,0,2,17,1,0,1,0,1085,7,1,10,1,71,张稀哲,0,47,中场,151,0,0,2016,46,0,0,0,38,38,1,8,32,0
0,12,0,0,0,0,12,1,1,3,1,1158,0,0,3,2,63,于大宝,0,31,中场,101,0,0,2016,29,2,2,0,24,24,2,4,27,0
1,10,3,0,0,2,24,4,2,2,0,7992,2,8,10,5,90,奥古斯托,3,49,中场,179,0,0,2016,44,0,0,2,37,35,2,5,44,0
0,17,1,0,0,2,26,1,4,3,0,1196,2,1,16,4,90,卢琳,0,67,中场,220,0,0,2016,63,0,0,3,55,52,2,8,57,1
0,8,0,0,2,1,11,2,3,0,0,1102,1,0,9,2,90,张呈栋,3,31,中场,95,0,0,2016,29,1,1,0,24,24,2,3,24,1
0,20,1,0,0,3,25,0,2,1,0,1396,2,1,14,4,90,汪嵩,0,64,中场,189,0,0,2016,60,0,0,3,52,49,1,5,53,0
0,4,0,0,1,0,1,0,2,2,0,8001,0,0,0,0,70,吉安努,1,7,前锋,28,0,0,2016,7,0,0,0,5,5,0,2,8,0
1,10,0,0,0,0,5,2,1,6,1,7995,0,0,6,0,75,伊尔马兹,5,22,前锋,102,0,0,2016,22,6,3,0,18,18,0,1,32,0
0,15,0,0,0,0,7,2,2,2,0,7928,0,0,5,0,90,扎哈维,0,31,前锋,82,0,0,2016,31,2,1,0,24,24,0,4,25,0
0,0,0,0,0,0,9,0,0,0,0,1175,0,0,1,4,45,裴晨淞,0,11,门将,80,0,4,2016,7,0,0,4,11,7,0,1,5,0
0,3,1,0,0,0,6,0,0,0,0,2154,1,2,0,1,27,张池明,2,12,中场,57,0,0,2016,11,1,1,1,9,8,0,3,9,0
0,4,0,0,0,0,1,0,0,2,1,2365,0,0,1,1,20,叶楚贵,0,9,中场,37,0,0,2016,8,1,1,1,7,6,0,3,10,0
0,5,0,0,0,0,2,1,0,0,0,6371,0,0,1,1,35,曾超,1,10,中场,37,0,0,2016,9,2,0,0,7,7,1,2,10,0
0,5,0,0,0,0,4,1,1,0,1,1094,1,0,0,0,19,杜明洋,0,9,中场,25,0,0,2016,9,2,1,0,9,9,0,0,8,1
0,1,0,1,1,0,0,0,0,0,0,10822,0,0,0,0,15,谢尔盖耶夫,0,1,前锋,20,0,0,2016,1,2,1,0,1,1,0,0,2,0
0,0,0,0,0,0,5,0,0,0,0,1371,0,0,0,4,90,顾超,0,8,门将,113,0,4,2016,4,0,0,2,6,4,0,3,6,0
0,0,0,0,0,0,7,0,0,0,0,1372,0,0,0,6,90,邹德海,0,12,门将,210,0,4,2016,6,0,0,1,7,6,0,5,2,0
0,5,0,0,3,3,22,0,2,2,0,1213,3,0,4,4,90,葛振,0,36,后卫,136,0,0,2016,32,1,0,3,27,24,0,5,24,0
0,7,0,0,0,2,20,0,0,1,0,1410,0,1,4,2,90,周云,0,38,后卫,108,0,0,2016,36,0,0,0,32,32,0,7,28,0
0,2,0,3,6,0,12,0,2,2,0,2570,1,0,0,4,90,陈晓,0,18,后卫,60,0,0,2016,14,0,0,1,8,7,1,4,7,0
0,14,1,0,5,0,33,0,5,0,0,7394,2,0,15,6,90,塞恩斯伯里,0,69,后卫,234,0,0,2016,63,0,0,4,58,54,3,7,40,0
0,4,0,1,6,0,12,0,0,0,0,5160,2,1,2,4,90,斯皮拉诺维奇,1,25,后卫,106,0,0,2016,21,0,0,1,16,15,0,7,14,0
0,3,0,0,4,1,8,1,0,0,0,1381,0,0,5,2,90,曹海清,1,24,后卫,93,0,0,2016,22,0,0,0,17,17,3,8,17,0
0,1,1,0,4,0,19,0,0,1,0,6203,3,0,13,3,61,洪正好 ,0,38,后卫,104,0,0,2016,35,0,0,2,33,31,0,5,21,0
0,7,2,0,0,7,7,4,2,2,0,8056,1,1,5,3,86,加比奥内塔,2,24,中场,145,0,0,2016,21,1,1,0,14,14,0,5,26,0
0,14,1,0,0,0,30,0,1,2,0,1423,3,1,14,2,90,刘建业,0,62,中场,191,0,0,2016,60,1,0,1,57,56,3,4,49,1
0,20,0,0,0,6,12,4,3,0,0,7396,0,2,10,1,90,特谢拉,0,48,中场,231,0,0,2016,47,3,0,0,41,41,0,6,44,0
0,5,0,0,1,1,7,0,0,3,0,1388,0,0,1,1,45,谢鹏飞,0,17,中场,52,0,0,2016,16,1,1,0,12,12,0,4,15,0
1,8,2,0,0,0,10,3,1,1,0,1389,0,1,7,1,90,罗竞,1,29,中场,125,0,0,2016,28,3,2,1,25,24,2,4,31,0
0,8,4,0,2,0,10,1,2,2,0,1393,0,0,2,0,90,赵宇豪,0,20,中场,67,0,0,2016,20,0,0,0,16,16,2,0,12,0
0,7,0,0,0,0,12,3,3,0,0,1414,1,0,6,1,74,吴曦,1,28,中场,56,0,0,2016,27,0,0,1,22,21,0,3,25,1
0,16,0,0,1,5,9,3,2,1,0,1428,2,2,5,3,90,吉翔,0,32,中场,141,0,0,2016,29,2,1,1,25,24,1,2,26,0
0,14,4,0,0,6,27,2,3,3,0,1416,1,1,10,3,90,杨笑天,0,58,中场,206,0,0,2016,55,0,0,0,42,42,0,7,51,0
0,4,2,0,0,4,10,7,0,2,0,2411,1,4,8,0,90,萨米尔,0,27,中场,151,0,0,2016,27,1,0,0,25,25,3,5,21,1
0,9,1,1,0,1,14,0,3,0,0,1386,3,0,8,1,89,陈中流,0,37,中场,78,0,0,2016,36,0,0,1,31,30,1,6,23,1
1,9,0,0,2,1,11,0,4,5,2,1402,0,1,5,3,89,拉蒙,0,28,前锋,110,0,0,2016,25,6,3,2,17,15,1,3,26,0
0,7,1,0,0,0,11,2,2,2,0,11079,0,2,2,0,90,罗杰 马丁内斯,1,21,前锋,100,0,0,2016,21,6,2,0,15,15,1,1,27,0
0,5,1,0,0,0,20,3,1,1,0,4173,0,0,3,2,29,拉米雷斯,0,30,中场,132,0,0,2016,28,0,0,1,23,22,1,2,26,0
0,9,1,0,0,5,16,0,0,1,0,1425,0,2,9,2,45,张晓彬,0,37,中场,94,0,0,2016,35,0,0,1,29,28,1,3,33,0
0,3,0,0,0,0,3,0,0,0,0,2450,0,1,1,1,16,李智超,0,7,中场,32,0,0,2016,6,1,0,0,3,3,1,0,7,0
0,0,0,0,0,0,0,0,0,0,0,1494,0,0,0,0,1,黄希扬,0,0,中场,0,0,0,2016,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2,0,0,0,1,2172,0,0,0,0,4,程谋义,0,4,中场,9,0,0,2016,4,1,1,0,4,4,1,0,4,0
0,1,0,0,0,0,0,0,0,1,0,4452,0,0,1,0,1,谈杨,0,2,前锋,6,0,0,2016,2,0,0,0,2,2,0,0,2,0
0,0,0,0,1,0,6,0,0,0,0,1405,0,0,0,12,90,邓小飞,0,12,门将,296,0,5,2016,0,0,0,4,4,0,0,6,2,0
0,0,0,0,0,0,3,0,0,0,0,1035,0,0,0,3,90,王大雷,0,4,门将,61,0,0,2016,1,0,0,1,2,1,0,1,2,0
0,19,0,0,0,10,29,5,0,1,0,1047,0,2,11,8,90,赵明剑,0,62,后卫,241,0,0,2016,54,5,2,2,36,34,1,3,50,0
0,6,0,0,0,0,20,0,1,0,0,1045,3,0,7,11,90,李松益,0,46,后卫,195,0,0,2016,35,2,0,7,36,29,0,13,33,0
0,3,1,0,1,0,26,1,0,1,0,7002,3,1,8,8,90,吉尔,0,44,后卫,153,0,0,2016,36,0,0,4,36,32,2,7,29,0
0,15,1,0,0,4,41,1,1,2,0,4583,0,2,13,5,90,尤西雷,0,74,后卫,265,0,0,2016,69,0,0,2,59,57,2,5,51,0
0,4,0,3,4,0,14,0,1,1,0,2164,2,0,1,7,90,刘宇,0,26,后卫,97,0,0,2016,19,0,0,3,20,17,1,7,11,0
0,15,0,1,1,6,17,1,0,0,0,1041,0,5,11,5,79,王彤,0,49,后卫,176,0,0,2016,44,1,0,1,39,38,1,6,40,0
0,1,0,3,16,0,8,0,0,0,0,8025,2,0,3,5,90,戈兰 米洛维奇,0,19,后卫,105,0,0,2016,14,0,0,3,15,12,1,7,9,0
0,5,2,0,6,1,14,1,1,1,0,1480,1,0,0,2,90,谭望嵩,0,23,后卫,92,0,0,2016,21,0,0,1,17,16,0,4,18,0
1,21,2,0,0,3,13,1,3,0,0,2153,0,2,7,1,90,王栋,0,43,中场,128,0,0,2016,42,1,0,1,33,32,0,2,39,0
0,12,1,0,0,0,7,0,1,0,0,2157,1,1,4,5,81,吴庆,1,30,中场,80,0,0,2016,25,0,0,3,25,22,0,7,21,0
0,10,1,1,5,0,25,0,3,0,0,8007,1,0,9,5,90,郑佑荣,0,51,中场,181,0,0,2016,46,0,0,3,43,40,1,7,36,0
0,10,2,0,1,0,15,1,1,0,0,2162,0,0,6,5,72,王维成,0,36,中场,97,0,0,2016,31,1,0,2,27,25,2,5,24,1
0,17,0,0,0,3,9,2,1,2,0,1052,0,0,6,0,90,吴兴涵,0,35,中场,152,0,0,2016,35,5,1,0,29,29,5,3,23,0
0,8,1,2,5,0,20,2,0,0,0,1496,3,0,3,0,90,徐洋,0,37,中场,110,0,0,2016,37,0,0,0,24,24,3,6,27,0
0,14,0,1,2,11,40,1,2,4,0,1058,4,6,9,7,90,蒿俊闵,0,71,中场,277,0,0,2016,64,1,1,6,66,60,1,8,44,0
1,9,1,0,0,7,20,1,2,2,0,2648,2,3,12,4,90,宋龙,0,51,中场,174,0,0,2016,47,1,0,3,33,30,2,10,39,0
0,11,0,0,0,1,8,10,2,4,0,4572,0,1,4,0,80,费尔南多,1,24,中场,146,0,0,2016,24,1,0,0,20,20,0,1,31,0
0,5,0,0,1,1,16,1,0,1,1,4375,1,3,8,0,90,佩莱,0,33,前锋,113,0,0,2016,33,10,1,0,21,21,0,4,38,0
0,21,0,0,0,0,12,0,2,2,0,4398,0,1,9,6,90,西塞,3,43,前锋,145,0,0,2016,37,4,1,5,35,30,0,1,45,0
0,0,0,0,0,0,6,0,0,0,0,1405,0,0,0,12,90,邓小飞,0,12,门将,239,0,1,2016,0,0,0,4,4,0,0,6,5,0
0,0,0,0,1,0,14,0,0,0,0,1033,0,0,0,12,90,杨程,0,18,门将,168,0,2,2016,6,0,0,4,9,5,0,4,12,0
0,17,2,1,3,1,12,3,4,2,0,11080,0,0,4,1,90,阿兰 卡尔德奇,1,40,前锋,127,0,0,2016,39,2,0,1,26,25,0,7,36,0
0,0,0,0,0,0,1,0,0,0,0,8027,0,0,0,9,90,吴䶮,0,10,门将,232,0,4,2016,1,0,0,1,2,1,0,9,2,0
0,0,0,0,0,0,10,0,0,0,0,1339,0,0,0,7,90,杨启鹏,0,15,门将,122,0,2,2016,8,0,0,0,8,8,0,5,8,0
0,6,3,0,6,0,10,0,5,1,0,5801,2,0,5,1,90,李晓明,0,24,后卫,96,0,0,2016,23,0,0,0,18,18,2,3,15,0
0,2,0,0,7,0,28,0,1,1,0,8028,4,0,11,14,90,赞纳迪内,0,54,后卫,216,0,0,2016,40,1,1,8,39,31,1,13,33,0
0,4,0,0,2,0,23,0,4,1,0,8024,1,0,12,4,90,约万诺维奇,0,43,后卫,150,0,0,2016,39,1,1,1,37,36,1,4,24,0
0,4,0,0,0,0,6,0,0,2,0,1183,0,0,3,2,45,冯卓毅,0,15,后卫,38,0,0,2016,13,1,0,0,9,9,1,2,7,0
0,0,0,0,0,0,9,0,0,0,0,2468,0,0,2,8,90,祎凡,0,16,门将,254,0,3,2016,8,0,0,2,10,8,0,5,4,0
0,5,0,0,5,0,29,1,1,2,0,1038,1,0,9,5,90,杜威,0,49,后卫,181,0,0,2016,44,0,0,3,45,42,0,6,43,0
0,2,0,0,5,0,13,0,0,0,0,2164,0,0,1,9,90,刘宇,0,26,后卫,112,0,0,2016,17,0,0,4,18,14,2,10,15,0
0,2,0,0,9,0,9,0,1,1,0,8025,1,0,4,8,90,戈兰 米洛维奇,0,20,后卫,87,0,0,2016,12,0,0,4,13,9,0,5,14,0
0,14,0,1,2,2,11,0,1,1,0,2553,0,1,2,5,90,廖均健,0,38,后卫,141,0,0,2016,33,0,0,1,29,28,1,11,30,0
0,5,0,0,0,0,5,0,1,0,0,2558,2,0,1,1,45,许小龙,0,13,后卫,51,0,0,2016,12,0,0,1,9,8,0,2,8,0
0,6,0,0,2,1,7,1,1,0,0,1480,0,2,4,1,54,谭望嵩,0,20,后卫,70,0,0,2016,19,0,0,0,12,12,0,3,14,0
0,16,0,0,2,5,14,3,4,1,0,2153,1,2,3,5,90,王栋,1,35,中场,141,0,0,2016,30,4,0,3,28,25,2,2,33,0
0,7,0,2,0,0,18,1,2,3,0,1057,1,0,9,3,87,罗森文,0,39,中场,114,0,0,2016,36,1,0,1,34,33,1,5,28,0
0,1,1,0,0,0,4,1,0,0,0,2165,0,0,2,1,9,冯劲,0,7,中场,28,0,0,2016,6,0,0,0,4,4,0,0,5,0
0,2,0,1,0,1,3,0,0,0,0,1053,0,0,1,3,11,张驰,0,8,中场,32,0,0,2016,5,0,0,2,6,4,0,2,4,0
0,3,0,0,1,0,1,1,0,0,0,2443,0,0,1,0,18,彭欣力,0,6,中场,18,0,0,2016,6,1,0,0,6,6,0,1,5,0
0,1,0,0,1,0,2,0,1,1,1,2445,0,1,0,0,10,吉利奥蒂,0,3,前锋,5,0,0,2016,3,1,1,0,3,3,0,0,3,0
0,1,1,3,9,0,9,0,0,0,0,8159,4,0,6,2,90,萨马尔季奇,2,24,后卫,80,0,0,2016,22,0,0,0,11,11,2,8,11,0
0,0,0,0,0,0,11,0,0,0,0,1035,0,0,3,8,90,王大雷,0,18,门将,131,0,1,2016,10,0,0,5,15,10,0,4,8,0
0,20,1,0,1,1,20,1,2,2,0,1186,0,3,5,3,90,姜宁,0,46,中场,140,0,0,2016,43,0,0,3,41,38,3,1,37,0
0,16,1,1,3,2,16,1,3,1,0,1328,1,0,8,7,90,丁捷,0,44,中场,180,0,0,2016,37,2,0,2,33,31,4,4,33,1
0,16,3,0,0,0,5,3,0,1,0,2157,0,1,4,0,80,吴庆,1,29,中场,92,0,0,2016,29,1,1,0,25,25,3,4,21,0
0,12,1,1,1,0,29,2,3,0,0,8007,6,0,12,4,90,郑佑荣,0,61,中场,208,0,0,2016,57,0,0,3,52,49,2,8,39,0
0,10,1,1,4,0,12,0,0,0,0,1496,3,0,3,6,90,徐洋,0,34,中场,148,0,0,2016,28,0,0,1,23,22,3,9,22,0
0,6,0,0,7,1,7,0,2,0,0,2454,2,1,7,2,90,外力,0,21,后卫,107,0,0,2016,19,0,0,2,17,15,2,1,14,0
0,3,2,1,4,0,11,0,3,1,0,1039,4,1,4,6,90,麦克格文,0,27,后卫,128,0,0,2016,21,0,0,1,17,16,1,9,17,1
0,7,0,0,2,1,8,0,1,2,0,1495,0,0,4,1,90,杨阔,0,27,后卫,149,0,0,2016,26,1,1,0,16,16,2,8,14,0
0,20,0,0,0,10,26,4,0,0,0,5729,1,2,11,5,90,卡库塔,0,63,中场,231,0,0,2016,58,2,0,0,44,44,2,6,53,0
0,6,3,1,8,0,30,0,2,0,0,8010,1,1,10,6,90,姆比亚,0,53,中场,167,0,0,2016,47,0,0,2,45,43,0,7,30,1
0,18,1,0,1,0,22,0,1,1,0,2855,3,1,7,6,90,李行,0,54,中场,154,0,0,2016,48,1,0,2,44,42,3,7,40,0
1,11,0,0,0,7,9,8,0,2,0,4572,0,2,9,1,90,费尔南多,0,32,中场,175,0,0,2016,31,2,0,0,20,20,1,3,29,0
0,10,0,0,0,8,14,0,0,3,0,1047,0,0,9,9,90,赵明剑,0,38,后卫,186,0,0,2016,29,1,0,5,25,20,1,5,32,0
0,5,0,0,6,0,19,1,0,0,0,7002,0,0,4,5,90,吉尔,0,38,后卫,159,0,0,2016,33,2,1,1,28,27,3,10,23,0
0,1,2,1,4,0,28,0,1,0,0,1444,2,0,7,5,90,伊斯梅洛夫,0,40,后卫,119,0,0,2016,35,0,0,3,32,29,2,4,24,0
0,8,1,0,1,0,30,1,0,1,0,4583,0,0,5,9,90,尤西雷,0,53,后卫,224,0,0,2016,44,1,0,5,45,40,1,10,31,0
0,3,1,3,3,0,15,0,1,1,0,1447,0,0,4,4,90,孙捷,0,29,后卫,112,0,0,2016,25,0,0,1,20,19,2,7,15,0
0,15,2,0,0,3,25,0,1,0,0,1459,3,0,2,6,90,张笑飞,0,56,后卫,192,0,0,2016,50,0,0,1,38,37,1,14,40,0
0,19,0,0,0,4,15,0,1,0,0,1046,1,2,8,3,90,齐天羽,0,47,后卫,121,0,0,2016,44,0,0,2,34,32,2,5,37,0
0,3,1,0,0,1,2,0,0,0,0,11078,0,0,1,0,29,王金良,1,6,后卫,13,0,0,2016,6,0,0,0,4,4,0,0,6,0
0,11,0,0,0,0,19,1,2,0,0,1044,0,0,7,4,65,戴琳,0,46,后卫,126,0,0,2016,42,4,0,1,33,32,5,9,33,1
0,7,3,0,2,0,22,0,1,1,0,1083,3,0,4,2,90,马季奇,0,37,中场,125,0,0,2016,35,0,0,1,31,30,1,4,18,0
0,19,0,0,3,3,28,0,0,0,0,1345,1,1,6,9,90,白岳峰,0,59,后卫,204,0,0,2016,50,0,0,5,46,41,2,6,47,0
0,11,0,0,0,0,24,1,1,0,0,1349,2,0,16,4,90,曹阳,0,56,后卫,186,0,0,2016,52,2,0,2,43,41,2,5,28,0
0,10,1,0,1,6,15,0,0,0,0,1497,2,1,6,5,90,尹鸿博,1,39,中场,127,0,0,2016,34,1,0,1,25,24,3,8,25,0
0,8,0,1,0,0,7,0,0,2,0,1356,1,0,7,1,73,胡人天,0,22,中场,70,0,0,2016,21,2,0,1,15,14,0,0,23,0
0,7,1,1,0,0,18,0,2,2,0,1363,1,0,9,2,65,郭皓,0,35,中场,95,0,0,2016,33,1,0,2,32,30,2,1,27,0
0,2,1,0,0,2,3,1,0,2,0,1502,0,0,2,2,45,钟晋宝,0,8,中场,40,0,0,2016,6,0,0,0,2,2,1,1,7,0
0,6,0,0,0,0,6,0,0,0,0,1026,0,0,3,0,45,董学升,0,17,前锋,33,0,0,2016,17,0,0,0,9,9,0,2,11,0
0,10,1,0,0,6,19,2,1,0,1,1059,0,7,7,1,71,蒙蒂略,0,42,中场,134,0,0,2016,41,1,1,0,33,33,1,6,34,0
1,3,0,0,0,0,0,3,0,0,0,1054,0,0,2,0,18,刘彬彬,0,5,中场,23,0,0,2016,5,1,0,0,5,5,0,0,8,0
0,12,0,0,0,5,18,2,3,1,0,1053,1,1,6,5,90,张驰,0,46,中场,174,0,0,2016,41,1,0,1,31,30,2,10,38,0
0,3,1,0,1,0,13,1,1,2,0,1456,0,0,4,3,62,蒋哲,0,26,中场,98,0,0,2016,23,0,0,2,13,11,1,6,20,0
0,6,1,1,0,2,7,1,1,3,0,2451,0,1,6,0,90,帕蒂诺,0,20,前锋,99,0,0,2016,20,2,0,0,13,13,0,1,17,0
0,8,0,0,1,0,11,1,1,0,0,8018,0,0,6,3,90,姆巴耶 迪亚涅,2,25,前锋,94,0,0,2016,22,2,1,2,13,11,1,0,28,0
0,17,0,0,2,2,6,1,1,5,1,11080,0,2,5,1,90,阿兰 卡尔德奇,0,30,前锋,103,0,0,2016,29,3,3,1,24,23,1,2,30,0
0,10,0,0,0,0,9,3,1,4,1,1065,0,1,4,1,90,阿洛伊西奥,3,24,前锋,129,0,0,2016,23,6,2,1,16,15,0,1,25,0
0,0,0,0,1,0,3,0,0,0,0,2543,0,0,0,0,3,杜文洋,0,4,后卫,11,0,0,2016,4,0,0,0,2,2,1,1,2,0
0,5,0,0,0,2,13,0,1,0,0,7003,1,0,4,5,45,高准翼,0,29,后卫,107,0,0,2016,24,0,0,4,19,15,0,7,20,0
0,1,1,0,0,1,2,0,1,0,0,2165,0,0,0,0,10,冯劲,0,4,中场,14,0,0,2016,4,0,0,0,2,2,0,1,2,0
0,5,2,0,1,0,6,0,1,0,0,2162,1,0,2,3,36,王维成,0,16,中场,35,0,0,2016,13,0,0,0,10,10,0,3,8,1
0,10,4,1,0,1,22,1,0,1,0,1391,7,0,1,5,90,范晓冬,0,37,中场,105,0,0,2016,32,0,0,2,25,23,0,4,25,0
0,10,0,0,0,3,38,0,1,0,0,1058,1,3,8,6,90,蒿俊闵,0,67,中场,203,0,0,2016,61,1,0,3,53,50,0,11,37,0
0,7,1,0,0,1,9,1,1,0,1,10639,0,1,2,1,90,奥尔西奇,0,22,中场,102,0,0,2016,21,2,2,1,12,11,0,4,25,0
0,12,2,0,2,1,17,5,2,2,0,1445,1,0,11,3,90,裴帅,0,45,中场,145,0,0,2016,42,1,0,1,37,36,0,5,38,0
0,8,0,1,1,0,13,1,2,2,0,4375,0,1,5,0,90,佩莱,1,27,前锋,89,0,0,2016,27,1,0,0,20,20,0,1,28,0
1,6,0,0,0,1,6,1,1,2,0,1167,0,0,2,1,81,布鲁诺,0,15,前锋,79,0,0,2016,14,0,0,1,12,11,0,1,19,0
0,0,0,0,0,0,14,0,1,1,0,1270,0,0,0,7,90,颜骏凌,0,19,门将,198,0,1,2016,12,0,0,4,16,12,0,5,9,1
0,0,0,0,1,0,8,0,0,0,0,1438,0,0,0,5,90,吴亚轲,0,11,门将,119,0,3,2016,6,0,0,0,5,5,0,3,5,0
0,0,0,0,0,0,10,0,0,2,0,1406,0,0,0,7,90,关震,0,12,门将,135,0,3,2016,5,0,0,4,7,3,0,2,7,0
0,5,0,0,2,11,18,0,3,1,1,8020,1,1,8,1,81,蒙特罗,1,36,前锋,149,0,0,2016,35,2,1,0,22,22,4,5,27,0
