id,season,assists,back_passes,blocked_passes,blocked_shots,clearances,crosses,diagonal_passes,dribbles,fouls,foulsconceded,goals,interceptions,key_passes,lateral_passes,long_passes,minutesPlayed,offsides,passes,possession_time,red_cards,saves,short_passes,shots,shots_on_target,succ_long_passes,succ_passes,succ_short_passes,tackles,through_passes,touches,yellow_cards,rating
1002,2014,0,0,0,0,1.03846153846154,0,9.42307692307692,0,0,.0769230769230769,0,.0769230769230769,0,1.26923076923077,2.65384615384615,90,0,13.1538461538462,105.307692307692,0,1.61538461538462,10.5,0,0,1.26923076923077,11.2692307692308,10,0,2.46153846153846,7.69230769230769,0,5.63071643997802
1002,2015,0,.04,0,0,.28,0,8.08,0,0,.08,0,.04,0,1.76,3.12,90,0,12.32,95.76,0,1,9.2,0,0,1.56,10.32,8.76,0,2.44,7.48,.04,5.61291038663204
1002,2016,0,0,0,0,.130434782608696,0,8.47826086956522,.0434782608695652,0,.0869565217391304,0,0,0,1.43478260869565,5.26086956521739,90,0,12.4782608695652,119.173913043478,0,2.1304347826087,7.21739130434783,0,0,2.21739130434783,9.34782608695652,7.1304347826087,.0434782608695652,2.56521739130435,6.82608695652174,.0434782608695652,5.65943911994256
1002,2017,0,0,0,0,.172413793103448,0,7.93103448275862,0,0,.103448275862069,0,.0344827586206897,0,.689655172413793,6.93103448275862,90,0,13.0344827586207,137.172413793103,0,2.82758620689655,6.10344827586207,0,0,3.48275862068966,9.24137931034483,5.75862068965517,.0344827586206897,4.41379310344828,6.55172413793103,.0344827586206897,5.72647173992171
1002,2018,0,.037037037037037,0,0,.814814814814815,0,10,0,.037037037037037,.111111111111111,0,0,.0740740740740741,1.22222222222222,6.33333333333333,90,0,14.2592592592593,118,0,2.74074074074074,7.92592592592593,0,0,2.92592592592593,10.5555555555556,7.62962962962963,.037037037037037,3,8.03703703703704,.111111111111111,5.72884560549591
1003,2014,0,0,0,0,.5,0,7.75,0,0,.25,0,0,0,1.5,2.75,90,0,12.25,88.25,0,1.75,9.5,0,0,.75,10,9.25,0,3,7.75,0,5.59448735903893
1003,2015,0,0,0,0,.2,0,8.6,0,0,.2,0,0,0,1.4,1.8,90,0,11.8,73,0,.8,10,0,0,.4,10,9.6,0,1.8,6.8,0,5.54555597438519
1003,2016,0,0,0,0,.206896551724138,0,8.55172413793103,0,0,.241379310344828,0,0,.0689655172413793,.689655172413793,7.79310344827586,86.8965517241379,0,13.7931034482759,166.068965517241,0,3.17241379310345,6,0,0,3.55172413793103,9.24137931034483,5.68965517241379,0,4.55172413793103,6.17241379310345,.0344827586206897,5.76436799250883
1003,2017,0,0,0,0,.222222222222222,0,7.07407407407407,0,.037037037037037,.037037037037037,0,0,.037037037037037,.703703703703704,7.03703703703704,90,0,11.3333333333333,176.62962962963,0,3.37037037037037,4.2962962962963,0,0,2.11111111111111,6.18518518518519,4.07407407407407,.037037037037037,3.55555555555556,4.59259259259259,.037037037037037,5.67787692873418
1003,2018,0,.0384615384615385,0,.0384615384615385,1.42307692307692,0,6.92307692307692,0,0,.0769230769230769,0,.0384615384615385,.153846153846154,.576923076923077,6.76923076923077,90,0,12.1538461538462,163.153846153846,0,3.30769230769231,5.38461538461539,0,0,3,8.03846153846154,5.03846153846154,.0384615384615385,4.61538461538462,4.19230769230769,.0769230769230769,5.72787339037243
1005,2014,.176470588235294,6.05882352941176,.705882352941177,.411764705882353,.588235294117647,1.76470588235294,12.3529411764706,0,.941176470588235,.529411764705882,0,2.11764705882353,.352941176470588,6.94117647058824,2.88235294117647,54.1176470588235,.0588235294117647,28.7058823529412,100.176470588235,0,0,25.8235294117647,.764705882352941,0,2.11764705882353,25.5882352941176,23.4705882352941,1.70588235294118,3.35294117647059,22.5294117647059,0,6.09983540547234
1005,2015,0,4,0,0,0,0,2,1,0,1,0,0,1,2,1,20,0,9,34,0,0,8,1,0,1,9,8,2,1,7,0,5.52782400443511
1005,2016,0,5.86666666666667,.4,.266666666666667,.133333333333333,.4,4.8,.2,.533333333333333,.333333333333333,.0666666666666667,.533333333333333,.4,2.53333333333333,.4,28.6666666666667,0,14.6666666666667,44.5333333333333,0,0,14.2666666666667,.666666666666667,.133333333333333,.2,12.4666666666667,12.2666666666667,.866666666666667,1.4,12.7333333333333,0,5.60762888155625
